"filename", "language", "Properties", "Batch", "Python", "PowerShell", "Markdown", "PostCSS", "JavaScript", "XML", "C", "Shell Script", "Django HTML", "reStructuredText", "comment", "blank", "total"
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\check.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 48
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\completion.py", "Python", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 92
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\configuration.py", "Python", 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 40, 267
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\debug.py", "Python", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 46, 205
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\download.py", "Python", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 26, 140
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\freeze.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 85
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\hash.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 56
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\help.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 42
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\index.py", "Python", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 140
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\install.py", "Python", 0, 0, 595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 101, 751
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\list.py", "Python", 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 50, 338
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\search.py", "Python", 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30, 165
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\show.py", "Python", 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 30, 235
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\uninstall.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 101
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\commands\wheel.py", "Python", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 177
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\configuration.py", "Python", 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 66, 404
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\distributions\__init__.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\distributions\base.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 39
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\distributions\installed.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 23
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\distributions\sdist.py", "Python", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 96
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\distributions\wheel.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 35
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\exceptions.py", "Python", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 87, 398
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\index\collector.py", "Python", 0, 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 88, 535
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\index\package_finder.py", "Python", 0, 0, 610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 119, 983
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\index\sources.py", "Python", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 40, 225
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\locations\__init__.py", "Python", 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 65, 409
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\locations\_distutils.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 25, 170
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\locations\_sysconfig.py", "Python", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 34, 220
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\locations\base.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 53
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\main.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 14
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\metadata\__init__.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 49
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\metadata\base.py", "Python", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 36, 243
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\metadata\pkg_resources.py", "Python", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 154
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\candidate.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 32
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\direct_url.py", "Python", 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41, 221
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\format_control.py", "Python", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 85
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\index.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 33
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\link.py", "Python", 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 51, 289
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\scheme.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 32
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\search_scope.py", "Python", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 127
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\selection_prefs.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 47
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\target_python.py", "Python", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 112
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\models\wheel.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 12, 93
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\network\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\network\auth.py", "Python", 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 52, 317
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\network\cache.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 70
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\network\download.py", "Python", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 185
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\network\lazy_wheel.py", "Python", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 30, 211
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\network\session.py", "Python", 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 71, 455
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\network\utils.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 11, 97
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\network\xmlrpc.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 61
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\build\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\build\metadata.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 36
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\build\metadata_legacy.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 75
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\build\wheel.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 39
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\build\wheel_legacy.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 111
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\check.py", "Python", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 38, 154
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\freeze.py", "Python", 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 33, 278
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\install\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\install\editable_legacy.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 48
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\install\legacy.py", "Python", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 133
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\install\wheel.py", "Python", 0, 0, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 117, 804
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\operations\prepare.py", "Python", 0, 0, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 87, 656
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\pyproject.py", "Python", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 25, 184
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\req\__init__.py", "Python", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 95
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\req\constructors.py", "Python", 0, 0, 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 63, 475
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\req\req_file.py", "Python", 0, 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 81, 529
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\req\req_install.py", "Python", 0, 0, 595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 95, 847
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\req\req_set.py", "Python", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 30, 191
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\req\req_tracker.py", "Python", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 131
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\req\req_uninstall.py", "Python", 0, 0, 428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 87, 630
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\base.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\legacy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\legacy\resolver.py", "Python", 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 57, 454
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\base.py", "Python", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 32, 145
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\candidates.py", "Python", 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 90, 556
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\factory.py", "Python", 0, 0, 546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 74, 701
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 20, 143
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\provider.py", "Python", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 25, 198
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\reporter.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 70
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\requirements.py", "Python", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43, 167
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\resolution\resolvelib\resolver.py", "Python", 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 35, 273
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\self_outdated_check.py", "Python", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 34, 188
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\_log.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 39
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\appdirs.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 36
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\compat.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 64
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\compatibility_tags.py", "Python", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 169
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\datetime.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 12
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\deprecation.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 105
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\direct_url_helpers.py", "Python", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 80
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\distutils_args.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 43
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\encoding.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 37
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\entrypoints.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 28
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\filesystem.py", "Python", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 34, 183
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\filetypes.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 29
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\glibc.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 14, 93
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\hashes.py", "Python", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 30, 166
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\inject_securetransport.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 37
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\logging.py", "Python", 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 63, 392
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\misc.py", "Python", 0, 0, 418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 141, 829
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\models.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 48
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\packaging.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 90
"c:\مشروع صيانة البرمجيات\clinic_legacy_project\venv\lib\python3.9\site-packages\pip\_internal\utils\parallel.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 17, 102
